no peak, 45744, 61399.6, 780, 
no peak, 45757, 61399.6, 783, 
no peak, 45779, 61399.6, 786, 
no peak, 45777, 61399.6, 789, 
no peak, 45791, 61399.6, 792, 
no peak, 45795, 61399.6, 795, 
no peak, 45797, 61399.6, 805, 
no peak, 45781, 61399.6, 808, 
no peak, 45797, 61399.6, 812, 
no peak, 45824, 61399.6, 815, 
no peak, 45835, 61079.6, 818, 
no peak, 45836, 60836.4, 821, 
no peak, 45831, 60554.8, 824, 
no peak, 45842, 60490.8, 827, 
no peak, 45853, 60324.4, 830, 
no peak, 45884, 60298.8, 833, 
no peak, 45897, 59530.8, 836, 
no peak, 45921, 59018.8, 839, 
no peak, 45924, 58686.0, 842, 
no peak, 45914, 58391.6, 846, 
no peak, 45907, 58289.2, 849, 
no peak, 45911, 57942.8, 852, 
no peak, 45929, 57635.6, 855, 
no peak, 45934, 56867.6, 858, 
no peak, 45938, 56445.2, 861, 
no peak, 45926, 56061.2, 864, 
no peak, 45927, 55920.4, 867, 
no peak, 45926, 55715.6, 870, 
no peak, 45943, 55318.8, 873, 
no peak, 45938, 54909.2, 876, 
no peak, 45941, 54422.0, 879, 
no peak, 45932, 54063.6, 883, 
no peak, 45943, 53884.4, 886, 
no peak, 45905, 53782.0, 889, 
no peak, 45872, 53346.8, 892, 
no peak, 45849, 53167.6, 895, 
no peak, 45826, 52502.0, 898, 
no peak, 45813, 52246.0, 901, 
no peak, 45790, 51823.6, 904, 
no peak, 45774, 51759.6, 914, 
no peak, 45742, 50325.2, 918, 
no peak, 45708, 50043.6, 921, 
no peak, 45645, 49979.6, 924, 
no peak, 45607, 49774.8, 927, 
no peak, 45585, 49339.6, 930, 
no peak, 45573, 49198.8, 933, 
no peak, 45554, 49045.2, 936, 
no peak, 45520, 49045.2, 939, 
no peak, 45485, 48878.8, 942, 
no peak, 45443, 48840.4, 945, 
no peak, 45402, 48122.8, 948, 
no peak, 45372, 48097.2, 951, 
no peak, 45357, 47892.4, 955, 
no peak, 45331, 47892.4, 958, 
no peak, 45303, 47649.2, 961, 
no peak, 45265, 47636.4, 964, 
no peak, 45249, 47636.4, 967, 
no peak, 45228, 47636.4, 970, 
no peak, 45241, 47636.4, 973, 
no peak, 45249, 47636.4, 976, 
no peak, 45254, 47636.4, 979, 
no peak, 45251, 47636.4, 982, 
no peak, 45236, 47636.4, 985, 
no peak, 45249, 47636.4, 988, 
no peak, 45257, 47636.4, 992, 
no peak, 45280, 47636.4, 995, 
no peak, 45305, 47636.4, 998, 
no peak, 45345, 47636.4, 1001, 
no peak, 45382, 47636.4, 1004, 
no peak, 45429, 47636.4, 1007, 
no peak, 45476, 47636.4, 1010, 
no peak, 45575, 47636.4, 1020, 
